,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
37,37,99.14887345643047,230.79434932608746,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.680110743100514,0.4848404162643005,0.8106953354825148,1.5751898085757034e-06,10.999412745021171,4.946479076682269
