,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
35,35,150.5534215915755,333.6034455963775,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.8747882695045385,0.9245105142522518,0.1862319047752259,0.00045840422629817273,19.614078330107187,9.962796703925772
