,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
39,39,124.48601367113388,281.46862975549425,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.3663176112297321,0.713756258330101,0.7385420238828218,1.0890792109168348e-05,19.556827520203196,8.688247830768937
