,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
14,14,149.17895679440556,330.85451600203766,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.797240963426559,0.11869078663635454,0.6337193842148909,1.0546644265212557e-05,4.630123685411291,3.2402751054159453
