,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
41,41,146.8345989358013,326.1658002848291,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.49474888111856524,0.6514377305567222,0.37904684483639384,0.00011662614463242192,6.752754113123979,8.215152137522052
