,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
8,8,115.41871916224824,263.334040737723,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.9090906372307114,0.7940371632180458,0.7360996442786187,0.00026338211389071006,49.098694043538195,9.730614566162009
