,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
37,37,106.1856352513462,244.86787291591892,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.23913993311817575,0.5670418869836975,1.0,0.7642979893690531,0.0,0.8074550844731294
