,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
20,20,60.81259599366166,154.12179440054985,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.0,1.0,1.0,0.02940868509597501,0.0,2.461994696607752
