,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
19,19,133.29277668137246,299.08215577597144,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.649714841733133,0.626898367828872,1.0,0.87317526701774,0.0,0.23296576016592307
