,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
16,16,101.0939108962362,234.68442420569892,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,1.4438744489279223,1.0,1.0,0.1788488060859394,0.0,0.03653095975859662
