,subject,nll,bic,model,w_p,theta,lam,phi,beta
35,35,162.63732554715605,352.3551531053342,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.8088431459755575,0.6926619675636719,0.8715458378790242,0.0,3.00762200848471
