,subject,nll,bic,model,w_p,theta,lam,phi,beta
38,38,126.384928716982,279.8503594449861,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.5513288517586926,0.641533537902549,0.8105219285607369,0.0,5.414378337408836
