,subject,nll,bic,model,w_p,theta,lam,phi,beta
9,9,57.11813700157872,141.31677601417954,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.8296063809310972,0.6499180381772515,0.8340260095840315,0.0,10.0
