,subject,nll,bic,model,w_p,theta,lam,phi,beta
22,22,147.85612692841295,322.792755867848,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.8759903906951894,0.46254395919770824,0.6634696578621775,0.0,3.839180668630082
