,subject,nll,bic,model,w_p,eta,lam,phi,beta
9,9,154.93521012063496,336.950922252292,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.8037140918208113,1.0,0.4932884548331551,0.15979098626100566,10.0
