,subject,nll,bic,model,w_p,eta,lam,phi,beta
32,32,186.14143117323297,399.363364357488,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.31882006933235907,1.0,0.6773961256464973,0.0,3.9368040067002004
