,subject,nll,bic,model,w_p,eta,lam,phi,beta
8,8,173.5364543596031,374.1534107302283,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.8773149201076558,1.0,0.6695174351882035,0.08197203773765459,5.671822750739264
