,subject,nll,bic,model,w_p,eta,lam,phi,beta
19,19,218.35657917906482,463.7936603691517,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.5278673047866914,0.9848065591424658,0.21095486378883052,0.0,6.384151871313153
