,subject,nll,bic,model,w_p,phi,beta
18,18,154.5545865149818,325.3574742365768,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.6793786700385887,0.0,2.064323561208578
