,subject,nll,bic,model,w_p,phi,beta
31,31,91.0996191213629,198.44753944933908,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.958488547542056,0.0,1.4441075272536987
