,subject,nll,bic,model,w_p,phi,beta
4,4,226.85836948159564,469.9650401698045,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.684157412357365,0.0,0.32988237923109065
