,subject,nll,bic,model,w_p,phi,beta
11,11,196.77618330531425,409.80066781724173,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.7590456657255775,0.0,1.0765183044790252
