,subject,nll,bic,model,w_p,phi,beta
26,26,213.2602913885633,442.76888398373984,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.713347884156548,0.0,0.4533732394399396
