,subject,nll,bic,model,w_p,phi,beta
1,1,177.47252718965268,371.1933555859186,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.723394775523356,0.0,0.9306788580189176
