,subject,nll,bic,model,w_p,phi,beta
14,14,234.73562889812243,485.7195590028581,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.5551659481671533,0.0,0.34371131491320317
