,subject,nll,bic,model,w_p,phi,beta
22,22,220.16016117462527,456.5686235558638,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.8460513716855079,0.0,0.776697745055712
