,subject,nll,bic,model,w_p,phi,beta
5,5,211.3773153082156,439.00293182304443,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.8541011608138915,0.013699842199674149,0.44763370992013696
