,subject,nll,bic,model,w_p,phi,beta
38,38,215.93124074896596,448.11078270454516,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.4972266850968151,0.0,1.0803786551640975
