,subject,nll,bic,model,w_p,phi,beta
35,35,204.09501398348687,424.43832917358696,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.7932370373439362,0.0,0.895335061121079
