,subject,nll,bic,model,w_p,phi,beta
12,12,185.2045800832297,386.65746137307264,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.7794714966505863,0.0,1.7355613497793851
