,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
0,0,190.74617033844487,424.8211438945251,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.6217080663261485,0.6963003714856381,0.44628829760827393,0.17920611906795367,4.46390924187819e-05,32.04692123093529,0.5415311752492312,0.10270566481988223
