,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
2,2,102.30145294007033,247.93170909777604,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.14698976079440373,1.0,0.7429358893769716,0.8633721977280253,9.44327425552388e-05,26.39450176793658,0.32889259098698587,0.9992482072844324
