,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
24,24,119.70701104543429,282.74282530850394,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.28302587397749257,1.0,1.0,0.6865661805533532,0.00025717109315622123,35.9021642782164,0.1848685311167876,0.5176232732593582
