,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
14,14,188.66679144696246,420.6623861115603,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.484698122255553,0.4917178197909998,0.8271636877753031,0.7369437897343747,6.633675865239061e-05,44.01527919913236,0.9817851813329049,0.2371725471992179
