,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
15,15,174.04669762578166,391.4221984691987,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.1878282161997656,1.0,1.0,0.6006335029744299,1.0510754530650722e-05,38.290381597187256,0.1835726781318699,0.4989133874063842
