,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
34,34,172.61157123437573,388.55194568638683,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5808589214580903,0.7623788465140267,0.4683698890847079,0.6614967756603816,0.00016416500895293691,35.26506789059522,0.16583364523128705,0.17645411257058982
