,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
32,32,147.41287721648683,338.15455765060904,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,1.0637810944954793,0.9960313714940264,0.006922742464517375,0.9039971372196509,1.6409858521759082e-06,1.047903423336133,0.8712606403104723,4.520046208289743
