,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
30,30,112.08348724769202,267.4957777130194,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.31053612325371904,1.0,0.8456569272131654,0.9071214722994486,0.0003355306570276397,29.17613095891289,0.08795152329195356,0.646803200874455
