,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
42,42,200.42368268723516,444.1761685921057,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5040642386907156,0.4546980537229323,0.3987247262739313,0.535884228026428,2.5334152669009814e-05,40.365095421813784,0.11514720554589124,0.34282081146981275
