,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
5,5,161.6490713940503,366.626946005736,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.16187426700960958,1.0,0.6089048465250003,0.7404795858627969,6.97735323330072e-05,46.96815921848506,0.5080564029555527,0.56796442280454
