,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
21,21,911.8235378257216,1866.9758788690785,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5111179749248032,0.3362871606944331,0.2803745693278434,0.9763106418129499,0.9626231726707383,5.503809102803871,0.6764986960040937,9.214322983612721
