,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
20,20,103.82093642688716,250.97067607140968,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.24607195333959286,1.0,1.0,0.8928919172363128,1.917438439905002e-06,32.42372643852306,0.4310388399853011,0.8943740035874064
