,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
17,17,148.5624830839447,340.45376938552477,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.34703607791665947,0.567984487811249,0.7496241677921924,0.5457169252802461,2.5466988046662753e-06,25.27466951564122,0.5150398335410641,0.6388281707718666
