,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
1,1,245.30840196165653,533.9456071409484,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.7252258013183962,0.3136242285028357,0.6151209198708646,0.9729586175332956,0.00015287444035913625,26.11047421736863,0.0001088585274758359,3.9422485528980203e-07
