,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
31,31,48.93962975976811,135.79196233496717,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.0,1.0,1.0,1.0,0.0,0.06889442007551498,3.2473228661614146
