,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
2,2,92.99837609586882,223.9094550071686,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.13847388695487917,1.0,1.0,1.0,0.9784549175576485,0.0,1.4201524242725472
