,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
0,0,112.07151373800565,262.0557302914422,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.65062423182863,0.9005394771447366,1.0,1.0,0.34266981806368596,0.0,0.3730640112903616
