,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
5,5,91.54304170003937,220.99878621550968,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.14826141217276667,1.0,1.0,1.0,0.1404288731764706,0.0,1.406293238723841
