,subject,nll,bic,model,w_p,theta,phi,beta
2,2,136.52706592259557,294.7185334540088,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.8808888654856318,0.7739530963840461,0.0,1.8637748909458314
