,subject,nll,bic,model,w_p,theta,phi,beta
5,5,185.38978512136873,392.44397185155515,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.8834997253766347,0.5309888246938644,0.0,0.8089644298462088
