,subject,nll,bic,model,w_p,theta,phi,beta
34,34,190.94243235992508,403.54926632866784,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.5937462518547275,0.5812212144185994,0.0,0.7094495216581629
