,subject,nll,bic,model,w_p,theta,phi,beta
10,10,166.4326083384641,354.52961828574587,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.9598781694749314,0.5846504108715259,0.0,1.8177981081439187
