,subject,nll,bic,model,w_p,theta,phi,beta
1,1,144.78343611198352,311.2312738327847,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.7178160116120597,0.4512597624163213,0.0,1.2935762848048262
