,subject,nll,bic,model,w_p,theta,phi,beta
9,9,109.32213219308244,240.30866599498256,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.8217352134161107,0.5871941726758138,0.0,2.8525787261433733
