,subject,nll,bic,model,w_p,theta,phi,beta
4,4,205.89089768849726,433.4461969858122,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.6954747344415935,0.4527786667832911,0.0,0.5138410702997488
