,subject,nll,bic,model,w_p,theta,phi,beta
31,31,65.74840960216632,153.16122081315032,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.9777906142906816,0.6545572480505681,0.0,1.8689415384505939
