,subject,nll,bic,model,w_p,theta,phi,beta
38,38,174.48337309985226,370.6311478085222,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.528953198556061,0.5973428494508793,0.0,1.4197842598401693
