,subject,nll,bic,model,w_p,theta,phi,beta
33,33,183.4307432211645,388.5258880511467,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.6267175619182219,0.6473862557607799,0.0,1.6243204875479973
