,subject,nll,bic,model,w_p,theta,phi,beta
13,13,160.45441126953062,342.57322414787893,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.5639888437375289,0.5736369610996229,0.0,0.843667053593119
