,subject,nll,bic,model,alpha,gamma,lam,beta
1,1,161.4891898035479,344.6427812159135,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.40226106074721557,1.0,0.35045140420038945,2.2598730577815975
