,subject,nll,bic,model,alpha,gamma,lam,beta
13,13,183.4575004792636,388.57940256734486,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.7880783472646197,0.9163483450808383,0.11002170782726389,2.0020615964117656
