,subject,nll,bic,model,alpha,gamma,lam,beta
33,33,181.07313641385778,383.81067443653325,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.5035229359935568,0.6602194121718836,0.06302268646797433,5.732133510829357
