,subject,nll,bic,model,alpha,gamma,lam,beta
35,35,194.25110691516284,410.16661543914336,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.25421641992108296,1.0,0.12203874635481073,5.027690626214081
