,subject,nll,bic,model,alpha,gamma,lam,beta
32,32,160.69177434076062,343.0479502903389,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,1.171215045478476,1.0,0.285490387633465,0.4203223840875415
